"id.time2","level_2"
"AC011043.1","0.137191254754177"
"AC011239.1","0.136355564745913"
"AC011247.3","0.137912391804649"
"AC011284.3","0.137912391804649"
"AC011286.1","0.136300150852688"
"AC011288.2","0.135857031057219"
"AC011290.4","0.134272540962624"
"AC011294.3","0.136526414114414"
"AC011298.2","0.136317015690968"
"AC011343.1","0.13790388150286"
"AC011513.4","0.13828624529757"
"AC011516.2","0.135800264404046"
"AC011523.2","0.136300150852688"
"AC011524.1","0.136526414114414"
"AC011525.2","0.136524970131537"
"AC011625.1","0.135768602243249"
"AC011648.1","0.137501831634967"
"AC011718.2","0.138480047011034"
"AC011738.4","0.136652807915165"
"AC011747.3","0.138807115813837"
"AC011747.4","0.13790388150286"
"AC011752.1","0.136317015690968"
"AC011893.3","0.135352174316319"
"AC011899.10","0.136300150852688"
"AC011899.9","0.138615455662437"
"AC011995.3","0.137234087632024"
"AC011997.1","0.13644757432775"
"AC012005.3","0.134770578815514"
"AC012005.4","0.136355564745913"
"AC012065.4","0.135572692658482"
"AC012074.2","0.136524970131537"
"AC012075.2","0.135857031057219"
"AC012123.1","0.13790388150286"
"AC012307.2","0.135352174316319"
"AC012314.20","0.133453214595808"
"AC012314.8","0.136317015690968"
"AC012322.1","0.135800264404046"
"AC012354.6","0.136524970131537"
"AC012358.7","0.135857031057219"
"AC012358.8","0.135768602243249"
"AC012360.4","0.137234087632024"
"AC012360.6","0.134272540962624"
"AC012363.4","0.135800264404046"
"AC012368.1","0.135800264404046"
"AC012370.3","0.138502408750336"
"AC012442.6","0.137912391804649"
"AC012445.1","0.137470340820322"
"AC012456.4","0.13828624529757"
"AC012462.1","0.13790388150286"
"AC012462.2","0.137501831634967"
"AC012462.3","0.137912391804649"
"AC012485.2","0.136524970131537"
"AC012494.1","0.138779326304021"
"AC012499.1","0.137501831634967"
"AC012506.3","0.137191254754177"
"AC012506.4","0.13828624529757"
"AC012507.3","0.136524970131537"
"AC012507.4","0.137008029120556"
"AC012513.6","0.138807115813837"
"AC012531.25","0.135352174316319"
"AC012593.1","0.135800264404046"
"AC012594.1","0.135572692658482"
"AC012668.2","0.13644757432775"
"AC012668.3","0.137234087632024"
"AC013264.2","0.137501831634967"
"AC013275.2","0.134135236236894"
"AC013401.1","0.136300150852688"
"AC013401.2","0.137912391804649"
"AC013402.5","0.138480047011034"
"AC013436.6","0.136317015690968"
"AC013448.1","0.13828624529757"
"AC013448.2","0.136524970131537"
"AC013461.1","0.136300150852688"
"AC013463.2","0.133297404491723"
"AC013472.4","0.137912391804649"
"AC015688.3","0.137008029120556"
"AC015691.13","0.134135236236894"
"AC015849.12","0.138405601955291"
"AC015849.16","0.138502408750336"
"AC015849.19","0.138807115813837"
"AC015849.2","0.133297404491723"
"AC015922.6","0.139005899596189"
"AC015933.2","0.136300150852688"
"AC015936.3","0.135768602243249"
"AC015969.3","0.136355564745913"
"AC015971.2","0.135572692658482"
"AC015987.1","0.135352174316319"
"AC016549.1","0.137912391804649"
"AC016577.1","0.135352174316319"
"AC016582.2","0.137008029120556"
"AC016629.3","0.137895235001842"
"AC016644.1","0.134930341224736"
"AC016683.5","0.136317015690968"
"AC016700.2","0.137470340820322"
"AC016700.5","0.136300150852688"
"AC016722.3","0.134770578815514"
"AC016722.4","0.137470340820322"
"AC016723.4","0.136652807915165"
"AC016735.1","0.137470340820322"
"AC016735.2","0.137501831634967"
"AC016735.3","0.13790388150286"
"AC016738.3","0.136524970131537"
"AC016738.4","0.136524970131537"
"AC016745.3","0.136652807915165"
"AC016751.2","0.135590601959882"
"AC016751.3","0.137470340820322"
"AC016768.1","0.138041787141211"
"AC016831.7","0.134581694869421"
"AC016907.3","0.136317015690968"
"AC016910.1","0.137501831634967"
"AC016912.3","0.138041787141211"
"AC016995.3","0.137234087632024"
"AC016999.2","0.136300150852688"
"AC017002.1","0.136524970131537"
"AC017002.2","0.135572692658482"
"AC017006.2","0.135572692658482"
"AC017006.3","0.134770578815514"
"AC017028.10","0.135768602243249"
"AC017060.1","0.135857031057219"
"AC017074.1","0.137234087632024"
"AC017074.2","0.135768602243249"
"AC017101.10","0.137501831634967"
"AC017104.2","0.138405601955291"
"AC018359.1","0.138083485156067"
"AC018462.2","0.137895235001842"
