"id.time1","level_1"
"A1BG","0.145196061432886"
"A1BG-AS1","0.145276601217332"
"A1CF","0.13997545310074"
"A2M","0.145032015607074"
"A2M-AS1","0.147221655759461"
"A2ML1","0.144545380743298"
"A2ML1-AS1","0.147015203054839"
"A2ML1-AS2","0.146679625415367"
"A4GALT","0.146397337405292"
"A4GNT","0.14541902318346"
"AAAS","0.147783967783331"
"AACS","0.140307722325514"
"AADAC","0.147113801479378"
"AADACL2","0.146460199496864"
"AADACL2-AS1","0.147015203054839"
"AADACL3","0.147221655759461"
"AADACL4","0.146257140524002"
"AADAT","0.147597543448206"
"AAED1","0.145276601217332"
"AAGAB","0.147597543448206"
"AAK1","0.145076915256058"
"AAMDC","0.147358904356839"
"AAMP","0.143094933553706"
"AANAT","0.147341709179794"
"AAR2","0.144944038125894"
"AARD","0.145057304397625"
"AARS","0.143195323078904"
"AARS2","0.146397337405292"
"AARSD1","0.146170352944677"
"AASDH","0.142906971155624"
"AASDHPPT","0.144960081071918"
"AASS","0.144944038125894"
"AATBC","0.142506627325839"
"AATF","0.143094933553706"
"AATK","0.146926980637146"
"AATK-AS1","0.145276601217332"
"AB015752.3","0.146170352944677"
"AB019440.50","0.146170352944677"
"ABALON","0.144944038125894"
"ABAT","0.147221655759461"
"ABC12-49244600F4.4","0.147221655759461"
"ABC7-42404400C24.1","0.146682828511331"
"ABCA1","0.144944038125894"
"ABCA10","0.145639361827795"
"ABCA12","0.145964770366856"
"ABCA13","0.147015203054839"
"ABCA2","0.142506627325839"
"ABCA3","0.145076915256058"
"ABCA4","0.145076915256058"
"ABCA5","0.144960081071918"
"ABCA6","0.147597208302158"
"ABCA7","0.145276601217332"
"ABCA8","0.14503252421118"
"ABCA9","0.144960081071918"
"ABCA9-AS1","0.146397337405292"
"ABCB1","0.145196061432886"
"ABCB10","0.145836196549455"
"ABCB11","0.146676770113109"
"ABCB4","0.147597543448206"
"ABCB5","0.144895009058752"
"ABCB6","0.145076915256058"
"ABCB7","0.146397337405292"
"ABCB8","0.147556899030521"
"ABCB9","0.146170352944677"
"ABCC1","0.146397337405292"
"ABCC10","0.146668659608421"
"ABCC11","0.148314958900214"
"ABCC12","0.148401586102729"
"ABCC2","0.147113801479378"
"ABCC3","0.148128199419041"
"ABCC4","0.148623628549049"
"ABCC5","0.147113801479378"
"ABCC5-AS1","0.146676770113109"
"ABCC6","0.145836196549455"
"ABCC8","0.147889895473722"
"ABCC9","0.147554455062179"
"ABCD1","0.145620456701181"
"ABCD2","0.14503252421118"
"ABCD3","0.149235393914436"
"ABCD4","0.147597543448206"
"ABCE1","0.144855537054053"
"ABCF1","0.147015203054839"
"ABCF2","0.145726366109111"
"ABCF3","0.147027321291984"
"ABCG1","0.146946805289005"
"ABCG2","0.147597543448206"
"ABCG4","0.146170352944677"
"ABCG5","0.147597208302158"
"ABCG8","0.146676770113109"
"ABHD1","0.143094933553706"
"ABHD10","0.143195323078904"
"ABHD11","0.143195323078904"
"ABHD11-AS1","0.14503252421118"
"ABHD12","0.147067839456636"
"ABHD12B","0.145076915256058"
"ABHD13","0.148128199419041"
"ABHD14A","0.147597543448206"
"ABHD14A-ACY1","0.146936210675293"
"ABHD14B","0.144895009058752"
"ABHD15","0.146473556286082"
"ABHD15-AS1","0.146170352944677"
"ABHD16A","0.146170352944677"
"ABHD16B","0.146170352944677"
"ABHD17A","0.148206498784194"
"ABHD17B","0.144202034549521"
"ABHD17C","0.149235393914436"
"ABHD18","0.144944038125894"
"ABHD2","0.148128199419041"
"ABHD3","0.148314958900214"
"ABHD4","0.146397337405292"
"ABHD5","0.148435660788748"
"ABHD6","0.148798049962735"
"ABHD8","0.148206498784194"
"ABI1","0.144687569444017"
"ABI2","0.148128199419041"
"ABI3","0.147217616347079"
"ABI3BP","0.146261223549408"
"ABL1","0.145726366109111"
"ABL2","0.145620456701181"
"ABLIM1","0.147372499638599"
"ABLIM2","0.146378202053617"
"ABLIM3","0.148435660788748"
"ABO","0.147015203054839"
"ABR","0.147227090459455"
"ABRA","0.145620456701181"
"ABRACL","0.145276601217332"
"ABT1","0.14543319208637"
"ABTB1","0.146397337405292"
"ABTB2","0.147015203054839"
"AC000032.2","0.147071964862251"
"AC000035.3","0.148206498784194"
"AC000036.4","0.144895009058752"
"AC000067.1","0.144944038125894"
"AC000068.10","0.146397337405292"
"AC000068.5","0.146676770113109"
"AC000068.9","0.147217616347079"
"AC000111.6","0.144895009058752"
"AC000124.1","0.145276601217332"
"AC000403.4","0.148128199419041"
"AC001226.7","0.146150607538378"
"AC002064.5","0.146397337405292"
"AC002066.1","0.145276601217332"
"AC002076.10","0.146683750820982"
"AC002115.5","0.148036494999709"
"AC002115.9","0.148314958900214"
"AC002116.7","0.14494556393821"
"AC002117.1","0.144944038125894"
"AC002128.5","0.147597543448206"
"AC002306.1","0.146637102251778"
"AC002310.12","0.146960974191915"
"AC002310.13","0.145232349632503"
"AC002310.7","0.14487197005211"
"AC002331.1","0.148128199419041"
"AC002383.2","0.147597543448206"
"AC002398.11","0.145836196549455"
"AC002398.12","0.144687569444017"
"AC002398.13","0.147060956675097"
"AC002429.5","0.144855537054053"
"AC002451.3","0.14494556393821"
"AC002454.1","0.147277111823719"
"AC002456.2","0.147217616347079"
"AC002463.3","0.145239153921334"
"AC002467.7","0.144944038125894"
"AC002480.2","0.144960081071918"
"AC002480.3","0.145620456701181"
"AC002480.4","0.14503252421118"
"AC002511.2","0.147889895473722"
"AC002511.3","0.145239153921334"
"AC002539.1","0.144855537054053"
"AC002550.5","0.143195323078904"
"AC002550.6","0.143595860295955"
"AC003002.6","0.144895009058752"
"AC003005.2","0.146676770113109"
"AC003075.4","0.146150607538378"
"AC003084.2","0.145836196549455"
"AC003088.1","0.14741165792535"
"AC003090.1","0.146397337405292"
"AC003092.1","0.140307722325514"
"AC003092.2","0.14503252421118"
"AC003101.1","0.144553949136497"
"AC003956.1","0.143595860295955"
"AC003958.2","0.144202034549521"
"AC003984.1","0.143094933553706"
"AC003986.5","0.145239153921334"
"AC003986.6","0.146170352944677"
"AC003986.7","0.146271309426912"
"AC003991.3","0.144687569444017"
"AC004012.1","0.147829109232229"
"AC004019.13","0.144202034549521"
"AC004053.1","0.145076915256058"
"AC004066.3","0.145239153921334"
"AC004067.5","0.146500737980207"
"AC004069.2","0.142506627325839"
"AC004076.5","0.148435660788748"
"AC004076.7","0.145620456701181"
"AC004076.9","0.142262265506879"
"AC004112.4","0.14503252421118"
"AC004156.3","0.145239153921334"
"AC004158.1","0.14747241889253"
"AC004158.3","0.145836196549455"
"AC004160.4","0.146682828511331"
"AC004221.2","0.146413127641614"
"AC004231.2","0.145620456701181"
"AC004237.1","0.146267227840785"
"AC004257.1","0.144687569444017"
"AC004381.6","0.146956892605788"
"AC004381.7","0.144687569444017"
"AC004448.2","0.146019984587673"
"AC004448.5","0.143595860295955"
"AC004449.6","0.144687569444017"
"AC004471.10","0.144855537054053"
"AC004471.9","0.146170352944677"
"AC004490.1","0.145434114396021"
"AC004510.3","0.144895009058752"
"AC004540.4","0.146660665676647"
"AC004540.5","0.14278913071796"
"AC004549.6","0.145836196549455"
"AC004556.1","0.147889895473722"
"AC004593.3","0.143421685097987"
"AC004603.4","0.144883710832176"
"AC004623.2","0.144895009058752"
"AC004637.1","0.145836196549455"
"AC004692.4","0.145929854502436"
"AC004702.2","0.145052937077673"
"AC004754.3","0.144687569444017"
"AC004775.5","0.140875827561599"
"AC004791.2","0.144202034549521"
"AC004813.1","0.144960081071918"
"AC004824.2","0.144855537054053"
"AC004837.5","0.144960081071918"
"AC004854.4","0.145239153921334"
"AC004862.6","0.143595860295955"
"AC004870.3","0.147032646223015"
"AC004878.2","0.148847179873167"
"AC004878.8","0.145836196549455"
"AC004893.11","0.144773119462001"
"AC004895.4","0.14543319208637"
"AC004901.1","0.148206498784194"
"AC004906.3","0.147131136159685"
"AC004920.3","0.146397337405292"
"AC004941.3","0.148314958900214"
"AC004947.2","0.14595831891616"
"AC004951.6","0.144960081071918"
"AC004988.1","0.146170352944677"
"AC005009.1","0.144960081071918"
"AC005009.2","0.145836196549455"
"AC005013.5","0.143595860295955"
"AC005019.3","0.146397337405292"
"AC005037.3","0.144960081071918"
"AC005042.4","0.145239153921334"
"AC005076.5","0.145620456701181"
